it,bt,km,transmission,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Registration Year,Insurance Validity,Fuel Type,Seats,RTO,Engine Displacement,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Color,Engine Type,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gear Box,Drive Type,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Wheel Size,Alloy Wheel Size,city,Features Count
0,SUV,70000.0,Manual,1,Mahindra,Mahindra XUV500,2018,6357,W11 BSIV,1250000.0,2018,Third Party,Diesel,7.0,WB02,2179.0,21.0,11.0,17.0,28.0,9.0,15.1,152.87,360.0,Others,mHawk Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4585.0,1890.0,1785.0,2700.0,1600.0,1600.0,1675.0,6.0,Front-Wheel Drive,Power,5.6,Ventilated Disc,Disc,185.0,10.0,Tubeless,5.0,720.0,17.0,17.0,kolkata,9
0,Sedan,20000.0,Manual,1,Maruti,Maruti Swift Dzire,2021,7711,ZXI Plus BSVI,760000.0,2021,Third Party,Petrol,5.0,WB42,1197.0,20.0,12.0,13.0,28.0,10.0,22.41,88.5,113.0,Others,K Series VVT Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1735.0,1515.0,2450.0,1458.0,1459.0,897.5,5.0,Front-Wheel Drive,Electric,4.8,Disc,Drum,169.0,12.6,"Tubeless, Radial",4.0,378.0,15.0,15.0,kolkata,9
0,SUV,17466.0,Manual,1,Tata,Tata Nexon,2020,6331,1.2 Revotron XZ,754000.0,2020,Third Party,Petrol,5.0,WB02,1198.0,14.0,12.0,9.0,22.0,8.0,17.0,108.5,170.0,Others,Revotron 1.2L Turbocharged engine,3.0,4.0,DOHC,MPFI,Yes,No,3994.0,1811.0,1607.0,2498.0,1540.0,1530.0,1252.0,6.0,Front-Wheel Drive,Power,5.1,Disc,Drum,154.19,11.64,"Tubeless, Radial",5.0,350.0,16.0,16.0,kolkata,9
0,SUV,32844.0,Manual,2,Honda,Honda WR-V,2017,5668,i-VTEC VX,591000.0,2018,Third Party,Petrol,5.0,WB02,1199.0,21.0,12.0,15.0,28.0,8.0,17.5,88.7,110.0,Silver,i-VTEC Petrol Engine,4.0,4.0,SOHC,MPFI,No,No,3999.0,1734.0,1601.0,2555.0,1458.0,1459.0,1103.0,5.0,Front-Wheel Drive,Electric,5.3,Ventilated Disc,Drum,164.26,15.31,"Tubeless, Radial",5.0,363.0,16.0,16.0,kolkata,9
0,MUV,30000.0,Manual,1,Maruti,Maruti XL6,2020,7099,Alpha,1050000.0,2020,Third Party,Petrol,6.0,WB02,1462.0,25.0,13.0,18.0,32.0,11.0,19.01,103.2,138.0,Others,K15B Smart Hybrid,4.0,4.0,DOHC,MPFI,No,No,4445.0,1775.0,1700.0,2740.0,1590.0,1570.0,1180.0,5.0,Front-Wheel Drive,Power,5.2,Ventilated Disc,Drum,165.0,12.36,"Tubeless, Radial",5.0,209.0,15.0,15.0,kolkata,9
0,Sedan,36937.0,Manual,1,Honda,Honda City,2019,5626,i-VTEC V,679000.0,2019,Comprehensive,Petrol,5.0,WB02,1497.0,25.0,11.0,11.0,28.0,9.0,17.4,117.6,145.0,Others,i VTEC Engine,4.0,4.0,SOHC,PGM-FI,No,No,4440.0,1695.0,1495.0,2600.0,1490.0,1480.0,1061.0,5.0,Front-Wheel Drive,Power,5.3,Ventilated Disc,Drum,189.0,9.64,"Tubeless, Radial",4.0,510.0,15.0,15.0,kolkata,9
0,SUV,50000.0,Manual,1,Honda,Honda WR-V,2017,5668,i-VTEC VX,600000.0,2017,Third Party,Petrol,5.0,WB02,1199.0,21.0,12.0,15.0,28.0,8.0,17.5,88.7,110.0,Gold,i-VTEC Petrol Engine,4.0,4.0,SOHC,MPFI,No,No,3999.0,1734.0,1601.0,2555.0,1458.0,1459.0,1103.0,5.0,Front-Wheel Drive,Electric,5.3,Ventilated Disc,Drum,164.26,15.31,"Tubeless, Radial",5.0,363.0,16.0,16.0,kolkata,9
0,Sedan,25314.0,Automatic,2,Hyundai,Hyundai Verna,2018,5969,VTVT 1.6 AT SX Option,810000.0,2018,Third Party,Petrol,5.0,WB02,1591.0,26.0,13.0,10.0,31.0,10.0,17.0,121.3,151.0,Others,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4440.0,1729.0,1475.0,2600.0,1458.0,1459.0,1238.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Drum,158.83,12.04,Tubeless,4.0,480.0,16.0,16.0,kolkata,9
0,SUV,51620.0,Automatic,2,Land Rover,Land Rover Range Rover Evoque,2018,5535,2.0 TD4 SE,3400000.0,2018,Third Party,Diesel,5.0,WB26,1999.0,24.0,13.0,15.0,36.0,8.0,15.68,177.0,430.0,White,TD4 Diesel Engine,4.0,4.0,DOHC,CRDI,Yes,No,4360.0,2120.0,1635.0,2660.0,1621.0,1628.0,1810.0,9.0,Four-Wheel Drive,Power,5.65,Disc,Disc,195.0,9.0,"Tubeless, Radial",5.0,575.0,17.0,17.0,kolkata,9
0,Sedan,93097.0,Manual,1,Volkswagen,Volkswagen Vento,2012,2021,Petrol Comfortline,287000.0,2012,Third Party,Petrol,5.0,WB02,1598.0,15.0,11.0,9.0,13.0,6.0,15.04,103.6,153.0,Blue,In Line Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4384.0,1699.0,1466.0,2552.0,1458.0,1459.0,1130.0,5.0,Front-Wheel Drive,Power,5.4,Disc,Drum,185.0,12.3,"Tubeless, Radial",4.0,480.0,15.0,15.0,kolkata,9
0,Hatchback,76672.0,Manual,3,Maruti,Maruti Wagon R,2010,4363,VXI Minor,140000.0,2010,Third Party,Petrol,5.0,WB06,998.0,9.0,8.0,10.0,16.0,4.0,18.9,67.1,90.0,Silver,K Series Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3595.0,1495.0,1700.0,2400.0,1295.0,1290.0,885.0,5.0,Front-Wheel Drive,Power,4.6,Ventilated Disc,Drum,152.0,18.6,"Tubeless, Radial",4.0,180.0,14.0,14.0,kolkata,9
0,Sedan,42000.0,Manual,2,Honda,Honda City,2015,1277,i DTEC VX Option,525000.0,2015,Third Party,Diesel,5.0,WB02,1498.0,18.0,12.0,9.0,23.0,5.0,25.1,98.6,200.0,Maroon,i DTEC Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4440.0,1695.0,1495.0,2600.0,1480.0,1465.0,1165.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,190.0,10.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,kolkata,9
0,Hatchback,40000.0,Manual,1,Volkswagen,Volkswagen Polo,2013,1972,1.2 MPI Comfortline,200000.0,2013,Third Party,Petrol,5.0,WB02,1198.0,10.0,10.0,10.0,20.0,4.0,16.47,74.0,110.0,Others,MPI Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3971.0,1682.0,1469.0,2469.0,1460.0,1456.0,1049.0,5.0,Front-Wheel Drive,Power,4.97,Disc,Drum,165.0,14.2,"Tubeless, Radial",5.0,280.0,15.0,15.0,kolkata,9
0,SUV,13400.0,Automatic,1,Jeep,Jeep Meridian,2022,9121,Limited Opt AT 4x4 BSVI,3250000.0,2022,Third Party,Diesel,7.0,WB20,1956.0,21.0,11.0,21.0,28.0,12.0,15.7,167.67,350.0,Green,2.0 L Multijet Diesel,4.0,4.0,DOHC,MPFI,Yes,No,4769.0,1859.0,1698.0,2782.0,1458.0,1459.0,1890.0,9.0,All-Wheel Drive,Power,5.7,Disc,Disc,198.0,10.8,"Tubeless, Radial",5.0,510.0,18.0,18.0,kolkata,9
0,Hatchback,19720.0,Manual,1,Renault,Renault KWID,2019,5375,1.0 RXT Optional,340000.0,2019,Comprehensive,Petrol,5.0,WB24,999.0,9.0,9.0,7.0,21.0,6.0,23.01,67.0,91.0,Brown,Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3679.0,1579.0,1478.0,2422.0,1458.0,1459.0,730.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,155.8,13.9,"Tubeless, Radial",5.0,300.0,16.0,16.0,kolkata,9
0,SUV,38380.0,Automatic,1,MG,MG Hector Plus,2021,7520,Sharp DCT,1500000.0,2021,Comprehensive,Petrol,6.0,JH10,1451.0,20.0,5.0,23.0,23.0,9.0,11.67,141.0,250.0,Black,1.5L Turbocharged Intercooled,4.0,4.0,DOHC,MPFI,Yes,No,4720.0,1835.0,1760.0,2750.0,1458.0,1459.0,1820.0,6.0,Front-Wheel Drive,Power,5.8,Disc,Disc,165.0,12.36,"Tubeless, Radial",5.0,155.0,18.0,18.0,kolkata,9
0,SUV,67357.0,Manual,1,Mahindra,Mahindra Scorpio,2010,3695,LX,295000.0,2010,Comprehensive,Diesel,9.0,WB06,2179.0,9.0,8.0,6.0,9.0,7.0,12.05,120.0,290.0,Green,mHawk CRDe Engine,4.0,4.0,DOHC,CRDI,Yes,No,4430.0,1817.0,1975.0,2680.0,1458.0,1459.0,1870.0,5.0,Front-Wheel Drive,Power,5.6,Disc,Drum,150.0,16.5,"Tubeless, Radial",5.0,460.0,16.0,16.0,kolkata,8
0,Hatchback,40000.0,Manual,1,Maruti,Maruti Zen Estilo,2010,4401,LXI,99000.0,2010,Third Party,Petrol,5.0,WB06,998.0,8.0,3.0,3.0,9.0,7.0,19.0,67.1,90.0,Others,K Series Petrol Engine,3.0,4.0,Unknown,MPFI,No,No,3600.0,1475.0,1595.0,2360.0,1295.0,1290.0,845.0,5.0,Front-Wheel Drive,Power,4.6,Ventilated Disc,Drum,160.0,16.26,"Tubeless, Radial",5.0,510.0,13.0,13.0,kolkata,8
0,Hatchback,35912.0,Manual,1,Tata,Tata Tiago,2019,6965,XM,357000.0,2019,Third Party,Petrol,5.0,WB42,1199.0,10.0,11.0,7.0,24.0,7.0,23.84,83.83,114.0,White,Revotron Engine,3.0,4.0,DOHC,MPFI,No,No,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,970.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,150.0,14.3,Tubeless,5.0,242.0,14.0,14.0,kolkata,8
0,Hatchback,22343.0,Manual,1,Maruti,Maruti Baleno,2019,3962,1.2 Delta,544000.0,2019,Third Party,Petrol,5.0,WB08,1197.0,11.0,10.0,12.0,24.0,8.0,21.4,83.1,115.0,Blue,VVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1745.0,1510.0,2520.0,1515.0,1525.0,870.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,180.0,12.36,"Tubeless, Radial",5.0,339.0,16.0,16.0,kolkata,9
0,Hatchback,10000.0,Manual,1,Hyundai,Hyundai EON,2013,1504,D Lite Plus,210000.0,2013,Third Party,Petrol,5.0,WB02,814.0,7.0,6.0,5.0,12.0,7.0,21.1,55.2,74.5,Others,Petrol Engine,3.0,3.0,SOHC,MPFI,No,No,3495.0,1550.0,1500.0,2380.0,1386.0,1368.0,860.0,5.0,Front-Wheel Drive,Power,4.6,Disc,Drum,135.0,19.0,Tubeless,5.0,215.0,12.0,12.0,kolkata,8
0,SUV,85735.0,Manual,2,Renault,Renault Duster,2015,5072,110PS Diesel RXZ Option,413000.0,2015,Third Party,Diesel,5.0,WB02,1461.0,20.0,13.0,12.0,23.0,8.0,19.64,108.45,245.0,Black,dCi THP Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4315.0,1822.0,1695.0,2673.0,1560.0,1567.0,1280.0,6.0,Front-Wheel Drive,Power,5.2,Ventilated Disc,Drum,168.0,12.5,Tubeless,5.0,475.0,16.0,16.0,kolkata,9
0,Hatchback,42792.0,Manual,1,Maruti,Maruti Alto K10,2011,10331,LXI,140000.0,2011,Comprehensive,Petrol,5.0,WB06,998.0,3.0,6.0,3.0,14.0,7.0,24.39,65.71,89.0,Orange,K10C,3.0,4.0,DOHC,MPFI,No,No,3530.0,1490.0,1520.0,2380.0,1458.0,1459.0,765.0,5.0,Front-Wheel Drive,Power,4.5,Disc,Drum,145.0,13.3,"Tubeless, Radial",5.0,214.0,13.0,13.0,kolkata,8
0,SUV,42503.0,Manual,1,Mahindra,Mahindra Scorpio,2020,7764,S5,1195000.0,2020,Comprehensive,Diesel,7.0,WB20,2179.0,11.0,7.0,5.0,20.0,7.0,15.4,136.78,319.0,White,mHawk Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4456.0,1820.0,1995.0,2680.0,1458.0,1459.0,1725.0,6.0,Front-Wheel Drive,Power,5.4,Ventilated Disc,Drum,150.0,16.5,"Radial, Tubeless",5.0,460.0,16.0,16.0,kolkata,8
0,Hatchback,96609.0,Manual,2,Maruti,Maruti Ritz,2011,4138,LXi,140000.0,2011,Comprehensive,Petrol,5.0,WB06,1197.0,5.0,7.0,4.0,13.0,7.0,18.5,85.8,114.0,Brown,K Series Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3775.0,1680.0,1620.0,2360.0,1470.0,1480.0,1005.0,5.0,Front-Wheel Drive,Power,4.7,Ventilated Disc,Drum,156.0,15.0,"Tubeless, Radial",5.0,236.0,14.0,14.0,kolkata,8
0,Hatchback,78990.0,Manual,1,Honda,Honda Jazz,2015,1343,1.5 S i DTEC,250000.0,2015,Third Party,Diesel,5.0,WB02,1498.0,12.0,10.0,7.0,22.0,8.0,27.3,98.6,200.0,Silver,i-DTEC Diesel Engine,4.0,4.0,DOHC,PGM-FI,Yes,No,3955.0,1694.0,1544.0,2530.0,1458.0,1459.0,1145.0,6.0,Front-Wheel Drive,Power,5.1,Disc,Drum,172.0,13.7,"Tubeless, Radial",5.0,354.0,15.0,15.0,kolkata,9
0,Sedan,51618.0,Manual,2,Honda,Honda City,2016,1215,i VTEC V,429000.0,2016,Comprehensive,Petrol,5.0,WB06,1497.0,17.0,12.0,10.0,23.0,7.0,17.8,117.3,145.0,Others,i VTEC Engine,4.0,4.0,SOHC,PGM-FI,No,No,4440.0,1695.0,1495.0,2600.0,1480.0,1465.0,1049.0,5.0,Front-Wheel Drive,Power,5.3,Disc,Drum,195.0,10.0,"Tubeless, Radial",4.0,510.0,15.0,15.0,kolkata,9
0,SUV,83508.0,Manual,2,Mahindra,Mahindra XUV500,2019,6357,W11 BSIV,1111000.0,2019,Third Party,Diesel,7.0,WB20,2179.0,21.0,11.0,17.0,28.0,9.0,15.1,152.87,360.0,Blue,mHawk Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4585.0,1890.0,1785.0,2700.0,1600.0,1600.0,1675.0,6.0,Front-Wheel Drive,Power,5.6,Ventilated Disc,Disc,185.0,10.0,Tubeless,5.0,720.0,17.0,17.0,kolkata,9
0,Hatchback,40000.0,Manual,1,Hyundai,Hyundai Santro Xing,2007,1711,GLS,100000.0,2007,Third Party,Petrol,5.0,WB02,1086.0,9.0,6.0,6.0,16.0,4.0,17.92,62.1,96.1,Others,Petrol Engine,3.0,4.0,SOHC,MPFI,No,No,3565.0,1525.0,1590.0,2380.0,1315.0,1300.0,825.0,5.0,Front-Wheel Drive,Power,4.4,Ventilated Disc,Drum,141.0,16.2,"Tubeless, Radial",5.0,218.0,13.0,13.0,kolkata,9
0,Sedan,60000.0,Automatic,2,Skoda,Skoda Superb,2010,3204,1.8 TSI,265000.0,2010,Third Party,Petrol,5.0,WB06,1798.0,19.0,12.0,14.0,25.0,6.0,12.6,161.6,25.2,Others,In-Line Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4838.0,1817.0,1482.0,2761.0,1545.0,1561.0,1567.0,7.0,Front-Wheel Drive,Power,5.4,Disc,Disc,205.0,9.1,"Tubeless, Radial",4.0,565.0,16.0,16.0,kolkata,9
0,SUV,25000.0,Automatic,1,Mahindra,Mahindra XUV300,2021,8328,W8 Option AMT BSVI,1025000.0,2021,Third Party,Petrol,5.0,WB18,1197.0,19.0,10.0,19.0,30.0,11.0,16.5,108.62,200.0,Red,1.2L Petrol,3.0,4.0,DOHC,CRDi,Yes,No,3995.0,1821.0,1627.0,2600.0,1458.0,1459.0,1450.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Disc,175.0,12.36,"Tubeless, Radial",5.0,259.0,16.0,16.0,kolkata,9
0,Hatchback,14636.0,Manual,1,Hyundai,Hyundai i20,2022,8161,Asta Opt BSVI,855000.0,2022,Comprehensive,Petrol,5.0,WB08,1197.0,30.0,12.0,18.0,39.0,12.0,21.0,81.8,114.74,Blue,1.2 l Kappa petrol,4.0,4.0,DOHC,MPFI,No,No,3995.0,1775.0,1505.0,2580.0,1458.0,1459.0,1170.0,5.0,Front-Wheel Drive,Electric,5.2,Disc,Drum,170.0,13.2,"Tubeless, Radial",5.0,311.0,16.0,16.0,kolkata,9
0,SUV,80000.0,Manual,2,Mahindra,Mahindra XUV500,2016,3802,W8 2WD,700000.0,2016,Third Party,Diesel,7.0,WB02,2179.0,23.0,11.0,15.0,29.0,8.0,16.0,140.0,330.0,Others,mHawk Diesel Engine,4.0,4.0,DOHC,Direct Injection,Yes,No,4585.0,1890.0,1785.0,2700.0,1458.0,1459.0,1860.0,6.0,Front-Wheel Drive,Power,5.6,Disc,Disc,185.0,10.0,Tubeless,5.0,720.0,17.0,17.0,kolkata,9
0,Sedan,20000.0,Manual,1,Hyundai,Hyundai Aura,2020,7329,SX Option,691000.0,2020,Third Party,Petrol,5.0,WB34,1197.0,21.0,13.0,12.0,24.0,11.0,20.5,81.86,113.8,White,1.2 l Kappa dual petrol,4.0,4.0,DOHC,MPFI,No,No,3995.0,1680.0,1520.0,2450.0,1458.0,1459.0,1090.0,5.0,Front-Wheel Drive,Electric,4.7,Disc,Drum,165.0,12.36,"Tubeless, Radial",4.0,510.0,15.0,15.0,kolkata,9
0,Sedan,13000.0,Manual,1,Hyundai,Hyundai Verna,2018,5967,VTVT 1.6 SX,799000.0,2018,Third Party,Petrol,5.0,WB02,1591.0,27.0,11.0,9.0,30.0,10.0,17.0,121.3,151.0,Brown,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4440.0,1729.0,1475.0,2600.0,1458.0,1459.0,1228.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Drum,190.0,11.31,Tubeless,4.0,480.0,16.0,16.0,kolkata,9
0,SUV,22000.0,Manual,1,Jeep,Jeep Compass,2019,6600,2.0 Limited Plus BSIV,1550000.0,2019,Third Party,Diesel,5.0,WB02,1956.0,15.0,12.0,18.0,24.0,8.0,17.1,170.63,350.0,White,2.0-Litre 4-Cyl Multijet II Engine,4.0,4.0,DOHC,CRDI,Yes,No,4395.0,1818.0,1640.0,2636.0,1458.0,1459.0,1562.0,6.0,Four-Wheel Drive,Power,5.5,Disc,Disc,186.69,9.99,"Radial, Tubeless",5.0,408.0,18.0,18.0,kolkata,9
0,Sedan,20000.0,Manual,1,Maruti,Maruti Swift Dzire,2021,7711,ZXI Plus BSVI,750000.0,2021,Third Party,Petrol,5.0,WB42,1197.0,20.0,12.0,13.0,28.0,10.0,22.41,88.5,113.0,Others,K Series VVT Engine,4.0,4.0,DOHC,MPFI,No,No,3995.0,1735.0,1515.0,2450.0,1458.0,1459.0,897.5,5.0,Front-Wheel Drive,Electric,4.8,Disc,Drum,169.0,12.6,"Tubeless, Radial",4.0,378.0,15.0,15.0,kolkata,9
0,Hatchback,59005.0,Manual,1,Hyundai,Hyundai Santro Xing,2014,1711,GLS,178000.0,2014,Third Party,Petrol,5.0,WB06,1086.0,9.0,6.0,6.0,16.0,4.0,17.92,62.1,96.1,White,Petrol Engine,3.0,4.0,SOHC,MPFI,No,No,3565.0,1525.0,1590.0,2380.0,1315.0,1300.0,825.0,5.0,Front-Wheel Drive,Power,4.4,Ventilated Disc,Drum,141.0,16.2,"Tubeless, Radial",5.0,218.0,13.0,13.0,kolkata,9
0,Hatchback,71156.0,Manual,2,Maruti,Maruti Swift,2010,10402,LXI,163000.0,2010,Third Party,Petrol,5.0,WB38,1197.0,5.0,5.0,5.0,19.0,7.0,22.38,88.5,113.0,Others,K Series Dual jet,4.0,4.0,DOHC,CRDI,No,No,3845.0,1735.0,1530.0,2450.0,1530.0,1530.0,890.0,5.0,Front-Wheel Drive,Electric,4.8,Disc,Drum,155.0,14.8,"Radial, Tubeless",5.0,268.0,14.0,14.0,kolkata,8
0,Sedan,50000.0,Manual,1,Honda,Honda City,2018,5626,i-VTEC V,662000.0,2018,Comprehensive,Petrol,5.0,WB02,1497.0,25.0,11.0,11.0,28.0,9.0,17.4,117.6,145.0,Brown,i VTEC Engine,4.0,4.0,SOHC,PGM-FI,No,No,4440.0,1695.0,1495.0,2600.0,1490.0,1480.0,1061.0,5.0,Front-Wheel Drive,Power,5.3,Ventilated Disc,Drum,189.0,9.64,"Tubeless, Radial",4.0,510.0,15.0,15.0,kolkata,9
0,Hatchback,2707.0,Manual,1,Maruti,Maruti Alto 800,2019,7073,LXI,280000.0,2019,Third Party,Petrol,5.0,WB02,796.0,5.0,6.0,4.0,13.0,7.0,22.05,47.33,69.0,White,F8D Petrol Engine,3.0,4.0,DOHC,MPFI,No,No,3445.0,1515.0,1475.0,2360.0,1295.0,1290.0,755.0,5.0,Front-Wheel Drive,Power,4.6,Disc,Drum,140.0,19.0,Tubeless,5.0,177.0,16.0,16.0,kolkata,8
0,Hatchback,78211.0,Manual,1,Hyundai,Hyundai Santro,2020,7456,Era Executive,372000.0,2020,Third Party,Petrol,5.0,WB24,1086.0,6.0,9.0,3.0,16.0,7.0,20.3,68.05,99.0,White,1.1 L Petrol,4.0,3.0,SOHC,MPFI,No,No,3610.0,1645.0,1560.0,2400.0,1476.0,1494.0,990.0,5.0,Front-Wheel Drive,Electric,4.4,Disc,Drum,165.0,12.36,"Tubeless, Radial",5.0,235.0,13.0,13.0,kolkata,8
0,Sedan,67793.0,Manual,1,Hyundai,Hyundai Verna,2017,5959,CRDi 1.6 EX,600000.0,2017,Third Party,Diesel,5.0,WB02,1582.0,23.0,11.0,8.0,29.0,9.0,22.0,126.2,259.87,Silver,U2 VGT Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4440.0,1729.0,1475.0,2600.0,1458.0,1459.0,1235.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Drum,190.0,10.5,Tubeless,4.0,480.0,16.0,16.0,kolkata,9
0,Hatchback,48548.0,Manual,1,Tata,Tata Tiago,2017,2979,1.05 Revotorq XM,311000.0,2017,Third Party,Diesel,5.0,WB06,1047.0,9.0,10.0,6.0,21.0,7.0,27.28,69.0,140.0,White,Revotorq Engine,3.0,4.0,DOHC,CRDi,Yes,No,3746.0,1647.0,1535.0,2400.0,1400.0,1420.0,1050.0,5.0,Front-Wheel Drive,Power,4.9,Disc,Drum,150.0,16.29,Tubeless,5.0,242.0,14.0,14.0,kolkata,8
0,Sedan,150000.0,Manual,1,Ford,Ford Fiesta Classic,2013,879,1.4 Duratorq Titanium,200000.0,2013,Third Party,Diesel,5.0,WB68,1399.0,9.0,10.0,10.0,21.0,7.0,19.68,67.0,160.0,Others,In-Line Engine,4.0,2.0,SOHC,CRDI,Yes,No,4282.0,1686.0,1468.0,2486.0,1474.0,1444.0,1150.0,5.0,Front-Wheel Drive,Power,4.9,Ventilated Disc,Self Adjusting Drums,165.0,12.8,"Tubeless, Radial",4.0,430.0,14.0,14.0,kolkata,9
0,Hatchback,46559.0,Manual,1,Maruti,Maruti A-Star,2010,3894,Vxi,162000.0,2010,Third Party,Petrol,5.0,WB06,998.0,10.0,6.0,4.0,12.0,4.0,19.0,66.1,90.0,Blue,K Series Petrol Engine,3.0,4.0,SOHC,MPFI,No,No,3500.0,1600.0,1490.0,2360.0,1405.0,1400.0,877.5,5.0,Front-Wheel Drive,Power,4.5,Ventilated Disc,Drum,165.0,12.36,"Tubeless, Radial",5.0,510.0,13.0,13.0,kolkata,9
0,SUV,93177.0,Manual,1,Hyundai,Hyundai Creta,2015,1449,1.6 VTVT S,527000.0,2015,Comprehensive,Petrol,5.0,WB12,1591.0,15.0,10.0,9.0,23.0,8.0,15.29,121.3,151.0,Blue,VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4270.0,1780.0,1630.0,2590.0,1458.0,1459.0,1310.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Drum,165.0,10.5,Tubeless,5.0,400.0,17.0,17.0,kolkata,9
0,Sedan,60000.0,Automatic,3,Hyundai,Hyundai Elantra,2017,5378,1.6 SX Option AT,800000.0,2017,Third Party,Diesel,5.0,WB02,1582.0,28.0,12.0,11.0,32.0,7.0,18.23,126.2,259.88,Others,U2 VGT CRDi Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4570.0,1800.0,1465.0,2700.0,1555.0,1564.0,1240.0,6.0,Front-Wheel Drive,Power,5.3,Disc,Disc,191.0,12.07,"Tubeless, Radial",4.0,420.0,16.0,16.0,kolkata,9
0,SUV,60001.0,Automatic,1,Mercedes-Benz,Mercedes-Benz GLC,2017,5449,220d 4MATIC Sport,2750000.0,2017,Comprehensive,Diesel,5.0,OD33,2143.0,30.0,15.0,22.0,32.0,8.0,17.9,170.0,400.0,Brown,Diesel Engine,4.0,4.0,DOHC,CRDI,Yes,No,4656.0,1890.0,1639.0,2873.0,1621.0,1617.0,1954.0,9.0,All-Wheel Drive,Power,5.9,Disc,Drum,210.0,8.3,"Tubeless, Radial",5.0,550.0,18.0,18.0,kolkata,9
0,Hatchback,45000.0,Manual,1,Maruti,Maruti Swift,2014,4202,VXI,299000.0,2014,Comprehensive,Petrol,5.0,WB02,1197.0,11.0,9.0,8.0,15.0,7.0,18.6,85.8,114.0,Grey,K Series Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,3850.0,1695.0,1530.0,2430.0,1485.0,1495.0,970.0,5.0,Front-Wheel Drive,Power,4.8,Ventilated Disc,Drum,160.0,12.29,"Tubeless, Radial",5.0,232.0,14.0,14.0,kolkata,8
0,Sedan,10000.0,Automatic,1,Hyundai,Hyundai Aura,2022,7330,S AMT,725000.0,2022,Third Party,Petrol,5.0,WB05,1197.0,14.0,11.0,11.0,23.0,7.0,20.1,81.86,113.8,Red,1.2 l Kappa dual petrol,4.0,4.0,DOHC,MPFI,No,No,3995.0,1680.0,1520.0,2450.0,1458.0,1459.0,1070.0,5.0,Front-Wheel Drive,Electric,4.7,Disc,Drum,165.0,12.36,"Tubeless, Radial",4.0,510.0,15.0,15.0,kolkata,9
0,Sedan,40000.0,Manual,3,Hyundai,Hyundai Verna,2018,6167,VTVT 1.4 E,600000.0,2018,Third Party,Petrol,5.0,WB02,1368.0,18.0,10.0,7.0,25.0,7.0,19.1,98.6,132.38,Black,Kappa Dual VTVT Petrol Engine,4.0,4.0,DOHC,MPFI,No,No,4440.0,1729.0,1475.0,2600.0,1458.0,1459.0,1188.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Drum,190.0,11.31,Tubeless,4.0,480.0,16.0,16.0,kolkata,8
0,Sedan,38506.0,Automatic,1,Hyundai,Hyundai Verna,2019,5962,CRDi 1.6 AT SX Plus,900000.0,2019,Third Party,Diesel,5.0,WB02,1582.0,25.0,12.0,10.0,29.0,10.0,22.0,126.2,259.87,Grey,U2 VGT Diesel Engine,4.0,4.0,DOHC,CRDi,Yes,No,4440.0,1729.0,1475.0,2600.0,1458.0,1459.0,1285.0,6.0,Front-Wheel Drive,Power,5.2,Disc,Drum,190.0,10.5,Tubeless,4.0,480.0,16.0,16.0,kolkata,9
